kod;nazev;statuskod;okres;pou;clenenismrozsahkod;clenenismtypkod;nutslau;datumvzniku;vusc;orp;Poc_obyv_SLDB_2021;poc_muzu;poc_zen;poc_obyv_0_14;poc_obyv_15_64;poc_obyv_nad_65;prum_vek;prum_vek_muzi;prum_vek_zeny;stav_nezjisteno;reg_partnerstvi;reg_part_zanikle;reg_part_zanikle_umrtim;rozvedeni;svobodni;ovdoveli;zenati_vdane;bez_vzdelani;vzdelani_nezjisteno;zakladni_vzdelani;stredni_vzdelani;stredni_vzd_s_maturitou;vyssi_odborne_vzd;vysokoskolske_vzd;ceska_narodnost;moravska_narodnost;slezska_narodnost;slovenska_narodnost;ukrajinska_narodnost;vietnamska_narodnost;ostatni_narodnost;bez_nabozenske_viry;cirkev_ceskoslovenska_husitska;cirkev_rimskokatolicka;ceskobratrska_cirkev_evangelick;katolicka_vira;krestanstvi;svedkove_jehovovi;vira_neuvedena;verici_hlasici_se_k_cirkvi;verici_nehlasici_se_k_cirkvi;pravoslavna_cirkev;protestantska_evangelicka_vira;ostatni_vira;celkem_domu;vlastnik_domu_byt_druzstvo;vlastnik_domu_fyz_os;vlastnik_domu_prav_osoba_jina;vlastnik_domu_kombinace;vlastnik_domu_nezjisteno;vlastnik_domu_obec_stat;spoluvlastnictvi_bytu;vystavba_pred1919;vystavba_1920_1945;vystavba_1946_1970;vystavba_1971_1980;vystavba_1981_1990;vystavba_1991_2000;vystavba_2001_2010;vystavba_2011_2015;vystavba_po2016;vystavba_nezjisteno;shape_Length;shape_Area
500020;Petrov nad Desnou;2;3809;3867;;;CZ0715500020;1. 1. 2010 0:00:00;124;2020;1195,;592,;603,;179,;732,;284,;44,7;43,7;45,7;2,;1,;0,;0,;138,;454,;94,;506,;9,;34,;173,;408,;289,;16,;87,;688,;119,;1,;11,;0,;0,;22,;587,;1,;74,;3,;24,;2,;3,;340,;7,;112,;5,;5,;32,;376,;2,;339,;10,;0,;1,;4,;20,;47,;64,;43,;45,;46,;24,;39,;18,;27,;23,;16097,676497566864782;12087013,690049897879362
500801;Blatec;2;3805;3701;;;CZ0712500801;24. 11. 1990 0:00:00;124;1899;647,;332,;315,;114,;413,;120,;41,9;41,5;42,4;0,;0,;0,;0,;55,;262,;37,;293,;0,;32,;60,;207,;158,;9,;67,;352,;97,;0,;13,;0,;3,;11,;293,;2,;62,;2,;4,;7,;0,;197,;5,;67,;0,;1,;7,;216,;0,;210,;2,;0,;0,;1,;3,;27,;17,;39,;37,;15,;11,;20,;24,;11,;15,;16151,105437346761391;6584765,624449081718922
505269;Těšetice;2;3805;3701;;;CZ0712505269;;124;1899;1278,;649,;629,;215,;812,;251,;42,8;40,9;44,7;4,;0,;0,;0,;132,;523,;93,;526,;3,;62,;153,;354,;315,;17,;159,;749,;164,;4,;17,;2,;0,;30,;540,;2,;200,;1,;29,;8,;0,;374,;18,;97,;1,;1,;7,;416,;2,;394,;2,;0,;1,;4,;13,;56,;21,;80,;51,;45,;31,;47,;16,;30,;39,;21072,075996293569915;12482455,321797739714384
500135;Kozlov;2;3805;3701;;;CZ0712500135;1. 1. 2016 0:00:00;124;1899;220,;112,;108,;23,;156,;41,;44,3;43,3;45,4;0,;0,;0,;0,;55,;86,;14,;65,;2,;8,;39,;91,;40,;1,;16,;116,;33,;0,;4,;0,;0,;1,;121,;0,;6,;0,;1,;0,;0,;69,;0,;20,;0,;1,;2,;45,;0,;12,;0,;0,;0,;33,;0,;0,;16,;15,;4,;9,;0,;0,;1,;0,;0,;46598,181600192328915;45762421,462901540100574
500151;Luboměř pod Strážnou;2;3808;3794;;;CZ0714500151;1. 1. 2016 0:00:00;124;1970;105,;57,;48,;14,;68,;23,;44,6;41,;48,9;0,;0,;0,;0,;13,;46,;6,;40,;2,;2,;16,;35,;27,;0,;9,;54,;24,;0,;2,;2,;0,;0,;52,;0,;7,;0,;4,;2,;0,;29,;3,;8,;0,;0,;0,;35,;0,;12,;0,;0,;9,;14,;0,;0,;10,;21,;2,;0,;1,;0,;0,;0,;1,;17225,573090652778774;9580049,594901688396931
502839;Cholina;2;3805;3697;;;CZ0712502839;;124;1881;693,;343,;350,;121,;425,;147,;42,2;40,7;43,7;0,;0,;0,;0,;57,;281,;56,;299,;4,;18,;87,;204,;183,;4,;72,;349,;140,;1,;6,;0,;0,;17,;267,;6,;102,;0,;14,;9,;0,;197,;9,;84,;2,;0,;3,;243,;2,;233,;5,;0,;0,;3,;0,;51,;24,;29,;33,;18,;19,;24,;11,;11,;23,;14967,005440934030048;8989396,180897612124681
500160;Město Libavá;2;3805;3735;;;CZ0712500160;1. 1. 2016 0:00:00;124;1911;529,;278,;251,;81,;368,;80,;40,5;38,7;42,4;0,;0,;0,;0,;97,;254,;31,;147,;4,;37,;79,;175,;115,;1,;37,;272,;59,;0,;19,;0,;0,;2,;310,;0,;21,;0,;5,;5,;0,;146,;1,;41,;0,;0,;0,;111,;0,;60,;0,;0,;0,;50,;1,;16,;32,;15,;15,;15,;4,;3,;0,;2,;9,;42004,292570296747726;29327416,312501795589924
505862;Žerotín;2;3805;3735;;;CZ0712505862;24. 11. 1990 0:00:00;124;1911;422,;216,;206,;70,;263,;89,;43,6;42,4;44,4;2,;0,;0,;0,;37,;174,;26,;183,;0,;15,;43,;126,;123,;5,;40,;212,;61,;0,;6,;1,;0,;0,;155,;1,;75,;0,;11,;4,;0,;124,;3,;44,;3,;2,;0,;140,;1,;131,;0,;0,;1,;1,;6,;19,;19,;22,;15,;20,;11,;8,;5,;9,;12,;14703,188431128815864;7855142,223400607705116
500496;Olomouc;4;3805;3701;;;CZ0712500496;;124;1899;106063,;50706,;55357,;16735,;68383,;20945,;42,;40,2;43,6;640,;83,;18,;1,;14008,;48272,;6659,;36382,;390,;4171,;9039,;20628,;29547,;1491,;24062,;65014,;12733,;180,;1800,;483,;249,;3305,;51359,;422,;8155,;354,;1903,;588,;93,;29429,;521,;11247,;319,;178,;1410,;11760,;14,;8596,;429,;70,;37,;150,;2464,;1265,;2409,;1597,;1151,;915,;1286,;1548,;546,;595,;448,;91422,400444210346905;103334375,135553732514381
503444;Litovel;3;3805;3697;;;CZ0712503444;;124;1881;9459,;4600,;4859,;1490,;5864,;2105,;43,8;42,2;45,2;25,;0,;0,;0,;1090,;3874,;737,;3733,;62,;399,;1005,;2857,;2521,;125,;1000,;5219,;1687,;9,;70,;42,;17,;251,;4397,;117,;816,;8,;151,;63,;2,;2893,;67,;859,;31,;2,;42,;2225,;6,;1925,;72,;11,;7,;68,;136,;264,;249,;391,;305,;231,;219,;214,;66,;103,;183,;61518,324442315613851;46397389,609804861247540
500526;Bělkovice-Lašťany;2;3805;3701;;;CZ0712500526;;124;1899;2271,;1160,;1111,;433,;1424,;414,;41,;39,6;42,5;3,;2,;0,;0,;219,;942,;122,;983,;6,;79,;230,;674,;571,;13,;265,;1377,;269,;0,;12,;2,;3,;45,;1071,;11,;139,;5,;48,;15,;0,;720,;9,;213,;2,;0,;37,;724,;0,;716,;4,;0,;0,;1,;3,;70,;68,;119,;97,;85,;66,;90,;52,;52,;25,;26383,738678613575757;15294604,488600404933095
589438;Dobrochov;2;3709;3140;;;CZ0713589438;;124;1562;330,;176,;154,;56,;227,;47,;40,9;38,4;43,8;0,;0,;0,;0,;24,;126,;16,;164,;0,;10,;31,;103,;87,;5,;38,;189,;47,;0,;2,;0,;0,;9,;120,;0,;62,;0,;10,;1,;0,;98,;6,;33,;0,;0,;0,;118,;0,;114,;1,;0,;0,;2,;1,;7,;11,;22,;13,;17,;11,;14,;8,;7,;8,;6887,228444973891783;2527482,042000314686447
500623;Bílá Lhota;2;3805;3697;;;CZ0712500623;;124;1881;1106,;568,;538,;174,;699,;233,;43,7;42,9;44,6;0,;0,;0,;0,;100,;438,;74,;494,;5,;36,;133,;377,;269,;16,;96,;577,;220,;0,;4,;2,;0,;28,;503,;10,;112,;3,;29,;1,;0,;311,;7,;114,;6,;1,;9,;477,;1,;463,;7,;0,;0,;4,;2,;86,;53,;70,;44,;34,;39,;40,;16,;19,;76,;32151,772029436797311;18220997,909650210291147
500852;Bohuňovice;2;3805;3701;;;CZ0712500852;;124;1899;2383,;1189,;1194,;360,;1523,;500,;43,8;42,7;44,9;1,;1,;0,;0,;211,;931,;147,;1092,;12,;71,;246,;636,;667,;34,;357,;1438,;336,;0,;14,;11,;9,;40,;1080,;5,;267,;5,;40,;7,;7,;691,;16,;248,;1,;1,;15,;777,;1,;744,;8,;0,;5,;5,;14,;75,;71,;123,;83,;119,;88,;99,;40,;48,;31,;21775,606233117712691;12572848,024697912856936
500861;Bouzov;2;3805;3697;;;CZ0712500861;;124;1881;1425,;721,;704,;199,;904,;322,;45,;43,4;46,5;4,;0,;0,;0,;147,;530,;126,;618,;4,;54,;164,;484,;334,;7,;179,;753,;294,;2,;13,;2,;0,;27,;597,;2,;202,;1,;20,;4,;2,;433,;9,;136,;3,;1,;15,;613,;3,;571,;8,;1,;11,;15,;4,;96,;48,;75,;64,;62,;47,;49,;23,;12,;137,;45913,018634017680597;42305095,515951693058014
500879;Bystročice;2;3805;3701;;;CZ0712500879;;124;1899;842,;424,;418,;172,;525,;145,;40,3;38,9;41,7;1,;0,;0,;0,;78,;364,;52,;347,;6,;30,;85,;228,;197,;12,;112,;498,;111,;0,;5,;0,;0,;13,;407,;3,;50,;0,;19,;11,;0,;258,;1,;88,;0,;0,;5,;275,;0,;268,;2,;0,;1,;3,;1,;24,;23,;40,;30,;24,;16,;44,;28,;22,;24,;14151,579112653371340;8012370,008350544609129
589284;Biskupice;2;3709;3140;;;CZ0713589284;;124;1562;292,;144,;148,;47,;196,;49,;41,2;41,;41,5;1,;0,;0,;0,;29,;127,;23,;112,;0,;16,;32,;98,;78,;1,;20,;155,;51,;0,;1,;0,;0,;8,;115,;1,;16,;1,;6,;5,;0,;113,;2,;31,;0,;0,;2,;103,;0,;101,;0,;0,;0,;2,;0,;7,;7,;43,;9,;6,;7,;9,;3,;2,;10,;9177,756811684044806;4143771,576600894797593
501476;Dlouhá Loučka;2;3805;3719;;;CZ0712501476;;124;1902;1908,;958,;950,;321,;1224,;363,;42,1;41,4;42,8;2,;0,;0,;0,;208,;790,;127,;781,;11,;84,;255,;642,;422,;19,;154,;973,;487,;6,;16,;0,;12,;17,;1066,;2,;106,;1,;20,;5,;0,;475,;13,;202,;2,;2,;14,;668,;4,;631,;7,;3,;3,;10,;10,;87,;101,;91,;81,;83,;54,;40,;33,;54,;44,;29532,052939944096579;26620057,788498654961586
501646;Dolany;2;3805;3701;;;CZ0712501646;;124;1899;2782,;1401,;1381,;533,;1762,;487,;40,7;40,2;41,2;2,;1,;0,;0,;248,;1170,;153,;1208,;13,;103,;287,;623,;683,;39,;501,;1681,;324,;3,;37,;12,;0,;73,;1295,;7,;293,;11,;67,;10,;0,;788,;25,;268,;3,;2,;12,;828,;0,;790,;10,;3,;4,;2,;19,;76,;78,;97,;94,;63,;126,;157,;54,;42,;41,;34627,898430963730789;23777133,736198034137487
501751;Drahanovice;2;3805;3701;;;CZ0712501751;;124;1899;1731,;888,;843,;267,;1119,;345,;43,4;41,8;45,;5,;0,;0,;0,;169,;656,;121,;780,;16,;82,;160,;579,;436,;34,;157,;989,;296,;0,;16,;1,;6,;35,;715,;6,;203,;0,;37,;8,;0,;512,;16,;218,;3,;3,;8,;633,;1,;609,;5,;1,;3,;8,;6,;57,;88,;123,;60,;69,;40,;68,;25,;48,;55,;21976,461164495194680;13530901,761553118005395
503657;Lutín;2;3805;3701;;;CZ0712503657;;124;1899;3043,;1523,;1520,;496,;1960,;587,;42,7;41,7;43,8;1,;0,;0,;0,;359,;1222,;180,;1281,;9,;130,;307,;919,;797,;35,;350,;1794,;380,;1,;33,;7,;8,;60,;1419,;9,;255,;6,;58,;14,;4,;952,;22,;256,;13,;3,;30,;571,;38,;479,;11,;1,;2,;8,;32,;45,;76,;124,;47,;61,;35,;73,;27,;40,;43,;16004,713804096829335;8203145,348901063203812
589365;Čehovice;2;3709;3140;;;CZ0713589365;;124;1562;481,;248,;233,;85,;296,;100,;42,;41,1;43,;0,;0,;0,;0,;41,;191,;34,;215,;1,;24,;41,;158,;110,;5,;57,;294,;79,;0,;5,;0,;0,;1,;201,;1,;45,;0,;13,;0,;0,;145,;1,;74,;0,;0,;1,;192,;0,;189,;3,;0,;0,;0,;0,;27,;20,;43,;11,;24,;21,;13,;7,;7,;19,;11818,092531678272280;7114849,627651255577803
501794;Dub nad Moravou;6;3805;3701;;;CZ0712501794;;124;1899;1534,;751,;783,;274,;975,;285,;41,9;40,8;42,9;1,;0,;0,;0,;133,;630,;111,;659,;9,;65,;163,;457,;375,;13,;178,;850,;241,;3,;15,;1,;0,;21,;651,;1,;201,;0,;12,;14,;0,;458,;5,;178,;1,;0,;13,;551,;0,;534,;3,;1,;2,;5,;6,;82,;39,;89,;69,;52,;72,;68,;15,;33,;32,;21903,138622353359096;15228947,803649682551622
501841;Grygov;2;3805;3701;;;CZ0712501841;;124;1899;1473,;717,;756,;272,;902,;299,;42,3;41,5;43,;2,;0,;1,;0,;151,;600,;92,;627,;4,;38,;147,;400,;374,;29,;209,;903,;206,;2,;12,;1,;1,;20,;686,;8,;103,;1,;17,;12,;0,;438,;6,;172,;1,;1,;27,;433,;2,;405,;5,;0,;4,;3,;14,;38,;50,;100,;51,;42,;32,;64,;12,;24,;20,;19608,619576139204582;12721387,702897585928440
502146;Hlubočky;2;3805;3689;;;CZ0712502146;;124;1899;4142,;2033,;2109,;671,;2507,;964,;43,7;41,8;45,6;10,;4,;2,;1,;573,;1605,;313,;1634,;23,;178,;580,;1267,;985,;36,;402,;2378,;517,;1,;56,;13,;10,;91,;2138,;3,;238,;3,;45,;10,;5,;1251,;17,;383,;3,;2,;39,;688,;0,;551,;17,;0,;2,;14,;104,;50,;117,;163,;91,;48,;55,;61,;35,;36,;32,;49254,358071205060696;23609269,488449998199940
502235;Hněvotín;2;3805;3701;;;CZ0712502235;;124;1899;1808,;903,;905,;343,;1182,;283,;39,9;39,6;40,2;6,;0,;0,;0,;155,;763,;85,;799,;8,;83,;196,;430,;400,;18,;330,;1128,;182,;0,;16,;14,;6,;38,;829,;9,;127,;4,;49,;6,;0,;560,;5,;183,;22,;2,;12,;558,;2,;535,;9,;1,;5,;4,;2,;50,;46,;46,;53,;33,;46,;141,;82,;48,;13,;18056,521893542849284;11726951,994498351588845
502405;Hnojice;2;3805;3735;;;CZ0712502405;;124;1911;621,;306,;315,;128,;399,;94,;39,6;38,4;40,8;2,;0,;0,;0,;71,;289,;39,;220,;4,;34,;72,;178,;145,;10,;50,;329,;119,;0,;10,;7,;0,;7,;266,;0,;72,;0,;14,;1,;1,;199,;4,;59,;0,;2,;3,;208,;2,;196,;2,;0,;3,;2,;3,;28,;19,;37,;15,;15,;15,;16,;23,;21,;19,;18553,291300538243377;9740401,450250618159771
502545;Horka nad Moravou;2;3805;3701;;;CZ0712502545;;124;1899;2525,;1273,;1252,;468,;1564,;493,;42,1;40,8;43,3;3,;4,;0,;0,;250,;1053,;147,;1068,;5,;93,;255,;695,;652,;34,;323,;1590,;373,;0,;14,;0,;0,;48,;1364,;18,;188,;14,;35,;13,;0,;663,;8,;204,;0,;0,;18,;734,;0,;705,;5,;0,;4,;4,;16,;64,;70,;165,;76,;68,;60,;107,;26,;64,;34,;25940,906004864158604;11947762,846900233998895
503142;Jívová;2;3805;3735;;;CZ0712503142;;124;1911;570,;286,;284,;100,;362,;108,;42,;42,7;41,4;2,;0,;0,;0,;49,;229,;40,;250,;2,;25,;72,;186,;119,;7,;59,;346,;72,;0,;7,;0,;0,;11,;281,;0,;42,;0,;7,;5,;2,;157,;3,;72,;0,;0,;1,;192,;2,;183,;3,;0,;0,;1,;3,;37,;35,;10,;24,;15,;14,;13,;10,;16,;18,;20166,381726379393513;15270930,164600504562259
503304;Kožušany-Tážaly;2;3805;3701;;;CZ0712503304;1. 1. 1961 0:00:00;124;1899;835,;415,;420,;159,;506,;170,;42,9;41,1;44,7;0,;0,;0,;0,;61,;336,;51,;387,;3,;38,;67,;220,;226,;14,;108,;516,;107,;1,;6,;4,;0,;12,;354,;3,;116,;0,;13,;3,;0,;263,;6,;70,;4,;0,;3,;270,;0,;265,;2,;0,;0,;2,;1,;25,;23,;54,;45,;31,;30,;22,;12,;17,;11,;14166,073720506372410;6270286,246199535205960
503622;Luká;2;3805;3697;;;CZ0712503622;;124;1881;846,;410,;436,;149,;509,;188,;43,7;41,6;45,7;1,;0,;0,;0,;61,;336,;81,;367,;2,;30,;97,;250,;200,;12,;106,;453,;172,;1,;10,;0,;0,;16,;276,;0,;97,;1,;35,;9,;2,;326,;6,;90,;1,;0,;3,;341,;2,;318,;2,;1,;4,;11,;3,;32,;30,;69,;39,;26,;19,;25,;23,;26,;52,;23817,257382118172245;14843801,937450027093291
503738;Majetín;2;3805;3701;;;CZ0712503738;;124;1899;1148,;573,;575,;208,;725,;215,;41,7;40,2;43,2;0,;0,;0,;0,;79,;483,;73,;513,;3,;52,;109,;308,;315,;22,;131,;677,;180,;0,;14,;3,;0,;20,;572,;1,;107,;3,;18,;7,;0,;327,;4,;101,;1,;0,;7,;396,;1,;381,;2,;2,;5,;3,;2,;27,;38,;77,;48,;48,;45,;50,;22,;18,;23,;15655,300697212966043;9499883,232953069731593
504441;Náklo;2;3805;3697;;;CZ0712504441;;124;1881;1428,;696,;732,;257,;875,;296,;42,;41,5;42,5;1,;0,;0,;0,;123,;592,;95,;617,;5,;61,;155,;408,;366,;14,;162,;755,;231,;1,;11,;0,;0,;67,;648,;15,;172,;0,;23,;16,;5,;402,;15,;126,;0,;1,;5,;455,;1,;433,;10,;0,;2,;6,;3,;55,;34,;101,;63,;37,;50,;52,;20,;22,;21,;21361,491763216312393;11452328,420900112017989
503941;Libavá;1;3805;3727;;;CZ0712503941;1. 7. 1950 0:00:00;124;1899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;108591,040527587363613;235471759,236548036336899
504246;Mladeč;2;3805;3697;;;CZ0712504246;;124;1881;754,;422,;332,;117,;480,;157,;44,;44,7;43,;1,;0,;0,;0,;69,;377,;43,;264,;88,;23,;80,;212,;172,;3,;59,;356,;117,;0,;7,;0,;4,;13,;316,;0,;78,;2,;8,;3,;1,;284,;6,;55,;1,;0,;0,;252,;2,;242,;5,;0,;1,;2,;0,;34,;33,;40,;25,;19,;32,;16,;10,;14,;29,;22026,412498257057450;12058301,360249791294336
504505;Náměšť na Hané;6;3805;3701;;;CZ0712504505;1. 1. 1869 0:00:00;124;1899;2127,;1047,;1080,;388,;1295,;444,;42,6;40,9;44,2;3,;0,;0,;0,;155,;893,;191,;885,;10,;77,;182,;597,;551,;21,;301,;1262,;300,;0,;10,;0,;8,;57,;911,;2,;289,;2,;24,;10,;0,;652,;14,;210,;0,;1,;11,;707,;1,;678,;11,;0,;3,;4,;10,;80,;68,;117,;77,;71,;55,;80,;46,;80,;33,;22474,108352146056859;18651766,129297826439142
504785;Paseka;2;3805;3719;;;CZ0712504785;;124;1902;1313,;670,;643,;242,;786,;285,;42,8;41,3;44,3;1,;2,;0,;0,;141,;571,;115,;483,;6,;66,;172,;404,;302,;15,;106,;694,;253,;0,;10,;1,;0,;22,;651,;1,;90,;2,;27,;8,;0,;412,;4,;109,;4,;1,;4,;344,;0,;319,;3,;0,;2,;6,;14,;36,;52,;30,;38,;39,;28,;52,;21,;28,;20,;23560,716752134780108;22839790,821750275790691
505111;Slatinice;2;3805;3701;;;CZ0712505111;;124;1899;1530,;782,;748,;224,;940,;366,;45,3;43,4;47,2;1,;0,;0,;0,;151,;563,;147,;668,;6,;37,;141,;478,;418,;16,;210,;999,;217,;0,;11,;4,;0,;15,;702,;9,;154,;4,;31,;21,;0,;400,;14,;180,;4,;0,;10,;531,;0,;514,;5,;0,;2,;1,;9,;48,;83,;86,;53,;64,;62,;54,;16,;34,;31,;18758,558707746862638;7778090,633599740453064
505013;Příkazy;2;3805;3701;;;CZ0712505013;;124;1899;1285,;625,;660,;222,;800,;263,;43,;41,7;44,3;2,;0,;0,;0,;141,;531,;102,;509,;7,;40,;132,;397,;318,;8,;161,;702,;177,;1,;9,;3,;0,;45,;598,;0,;90,;1,;19,;5,;0,;427,;16,;122,;1,;3,;2,;389,;1,;373,;3,;0,;2,;4,;6,;70,;30,;75,;46,;29,;26,;39,;27,;20,;27,;27526,974204898120661;13976311,115798441693187
505081;Senice na Hané;2;3805;3697;;;CZ0712505081;;124;1881;1707,;840,;867,;242,;1085,;380,;44,2;43,4;45,1;5,;0,;0,;0,;138,;683,;133,;748,;4,;55,;211,;595,;419,;24,;157,;941,;279,;0,;11,;1,;0,;48,;697,;5,;304,;0,;29,;10,;0,;481,;12,;158,;2,;1,;7,;597,;0,;576,;4,;0,;3,;6,;8,;78,;52,;111,;72,;82,;59,;51,;17,;21,;54,;43275,594307658422622;19257615,915647789835930
505161;Štěpánov;3;3805;3701;;;CZ0712505161;;124;1899;3389,;1647,;1742,;614,;2080,;695,;42,1;41,1;42,9;5,;4,;0,;0,;357,;1374,;236,;1413,;14,;136,;363,;979,;891,;37,;355,;1963,;486,;3,;21,;3,;9,;72,;1680,;3,;271,;4,;43,;18,;5,;969,;6,;346,;20,;3,;14,;976,;6,;907,;8,;1,;8,;7,;39,;158,;106,;142,;119,;86,;109,;114,;39,;53,;50,;38638,413491802690260;26842047,193199340254068
505188;Šternberk;3;3805;3735;;;CZ0712505188;;124;1911;13007,;6265,;6742,;2014,;8039,;2954,;43,8;42,1;45,4;34,;2,;0,;0,;1706,;5467,;988,;4810,;120,;604,;1562,;3462,;3477,;159,;1609,;7708,;1389,;3,;117,;35,;23,;190,;6553,;51,;769,;29,;151,;57,;21,;3944,;36,;1258,;20,;22,;94,;2574,;9,;2194,;48,;7,;9,;63,;244,;396,;324,;283,;337,;279,;208,;265,;153,;223,;106,;76840,311340947911958;48782699,808650292456150
505218;Šumvald;2;3805;3719;;;CZ0712505218;;124;1902;1577,;803,;774,;245,;994,;338,;43,5;42,;45,2;0,;0,;0,;0,;147,;649,;127,;654,;7,;51,;200,;539,;401,;17,;117,;750,;285,;0,;2,;1,;0,;32,;674,;1,;124,;0,;41,;17,;0,;543,;12,;152,;0,;3,;9,;519,;0,;497,;9,;1,;2,;4,;6,;39,;54,;114,;88,;60,;56,;31,;15,;33,;29,;27384,817087406638166;21011818,389200046658516
505293;Troubelice;2;3805;3719;;;CZ0712505293;;124;1902;1746,;839,;907,;276,;1113,;357,;43,;42,;43,9;3,;2,;0,;0,;130,;692,;132,;787,;8,;59,;214,;591,;408,;26,;164,;972,;318,;2,;16,;0,;0,;42,;814,;11,;193,;1,;44,;17,;0,;497,;3,;149,;5,;1,;10,;587,;0,;559,;5,;2,;3,;8,;10,;46,;52,;138,;71,;64,;59,;56,;29,;36,;36,;26207,775208255043253;18848572,830297525972128
505366;Tršice;2;3805;3701;;;CZ0712505366;;124;1899;1761,;886,;875,;334,;1109,;318,;40,7;39,7;41,8;6,;0,;0,;0,;172,;765,;121,;697,;3,;77,;164,;454,;467,;20,;242,;988,;268,;1,;9,;3,;1,;23,;790,;4,;168,;2,;29,;16,;0,;539,;2,;190,;2,;2,;15,;614,;0,;584,;6,;0,;9,;5,;10,;89,;84,;84,;54,;47,;41,;57,;28,;70,;60,;32789,957708031266520;25032608,844551011919975
505501;Újezd;2;3805;3719;;;CZ0712505501;;124;1902;1404,;721,;683,;224,;870,;310,;42,7;40,9;44,7;4,;0,;0,;0,;152,;584,;108,;556,;18,;84,;207,;455,;304,;19,;93,;716,;196,;1,;10,;3,;0,;30,;630,;5,;132,;3,;26,;2,;5,;446,;14,;124,;6,;5,;5,;483,;3,;467,;4,;0,;1,;4,;4,;74,;74,;53,;54,;57,;36,;50,;19,;47,;19,;22748,140551745567791;18591955,446900557726622
505587;Uničov;3;3805;3719;;;CZ0712505587;;124;1902;10964,;5346,;5618,;1575,;6950,;2439,;44,6;42,5;46,5;36,;0,;1,;0,;1458,;4442,;937,;4090,;54,;564,;1377,;3270,;2891,;177,;1056,;6122,;1907,;3,;98,;18,;40,;182,;5279,;38,;709,;23,;191,;55,;7,;3401,;68,;1080,;51,;12,;49,;1784,;6,;1390,;49,;8,;13,;78,;240,;228,;210,;353,;197,;180,;152,;212,;86,;102,;64,;38916,873319923251984;48262227,653949782252312
505609;Velká Bystřice;3;3805;3701;;;CZ0712505609;;124;1899;3470,;1737,;1733,;628,;2185,;657,;41,4;40,2;42,7;11,;2,;0,;0,;341,;1422,;217,;1477,;10,;157,;326,;750,;968,;54,;577,;2019,;399,;4,;43,;41,;1,;78,;1684,;26,;318,;4,;65,;22,;6,;968,;15,;325,;6,;4,;25,;939,;1,;872,;17,;2,;1,;11,;35,;82,;128,;125,;145,;72,;79,;152,;50,;60,;46,;19477,433838564011239;9219372,682548590004444
505650;Velký Týnec;2;3805;3701;;;CZ0712505650;;124;1899;3035,;1499,;1536,;634,;1929,;472,;39,5;39,1;39,9;8,;0,;0,;0,;246,;1321,;149,;1311,;16,;109,;276,;761,;749,;45,;445,;1836,;378,;3,;26,;5,;0,;48,;1413,;24,;279,;7,;35,;26,;1,;881,;16,;311,;7,;3,;30,;944,;2,;907,;6,;1,;9,;10,;9,;87,;72,;144,;79,;75,;82,;177,;107,;91,;30,;29247,302373593382072;20619660,010103743523359
505668;Velký Újezd;6;3805;3701;;;CZ0712505668;;124;1899;1359,;679,;680,;268,;856,;235,;40,3;38,5;42,;0,;0,;0,;0,;138,;590,;92,;539,;4,;31,;124,;360,;374,;11,;187,;788,;192,;4,;8,;0,;1,;23,;629,;2,;109,;0,;23,;3,;1,;399,;17,;167,;0,;3,;6,;432,;2,;412,;3,;0,;0,;7,;8,;50,;53,;70,;36,;38,;46,;67,;22,;26,;24,;20005,928737343372632;6827642,954700355418026
506761;Alojzov;2;3709;3140;;;CZ0713506761;28. 2. 1990 0:00:00;124;1562;261,;121,;140,;54,;151,;56,;42,4;42,5;42,4;2,;0,;0,;0,;20,;99,;30,;110,;0,;8,;18,;72,;67,;2,;40,;154,;39,;0,;3,;0,;0,;1,;124,;0,;19,;0,;4,;0,;0,;70,;1,;42,;0,;0,;1,;101,;0,;98,;2,;1,;0,;0,;0,;5,;9,;25,;10,;5,;6,;17,;4,;6,;14,;13008,650737137633769;4639168,628099481575191
506770;Seloutky;2;3709;3140;;;CZ0713506770;28. 2. 1990 0:00:00;124;1562;508,;253,;255,;113,;287,;108,;41,8;40,1;43,5;0,;0,;0,;0,;40,;211,;39,;218,;1,;21,;45,;124,;119,;7,;78,;288,;98,;0,;1,;1,;0,;4,;203,;1,;69,;0,;19,;2,;0,;142,;9,;62,;0,;0,;1,;183,;0,;180,;0,;0,;1,;2,;0,;10,;19,;40,;21,;14,;16,;32,;10,;5,;16,;21351,425603456835233;7155850,533451221883297
590045;Srbce;2;3709;3131;;;CZ0713590045;;124;1562;83,;49,;34,;18,;47,;18,;40,4;40,1;40,8;0,;0,;0,;0,;13,;35,;5,;30,;1,;2,;9,;35,;13,;0,;5,;33,;12,;0,;0,;0,;0,;0,;17,;0,;13,;0,;1,;3,;0,;42,;0,;6,;0,;0,;1,;37,;0,;34,;0,;0,;0,;3,;0,;4,;6,;4,;7,;1,;2,;2,;0,;1,;10,;7354,758697506346834;1588473,491850820137188
